AGE,GENDER,MARITAL_STATUS,CUSTOMER_CLASS,LINE_TENURE,SUBPLAN,SUBPLAN_PREVIOUS,NUM_TEL,NUM_ACT_TEL,PAY_METD,PAY_METD_PREV,CUSTOMER_TYPE
2,1,0,3,206.0,2242.0,2242,4,3,2,2,0
2,1,1,3,348.0,2243.0,2243,3,1,2,2,1
2,0,1,3,1871.0,2135.0,2102,4,3,2,2,0
2,1,1,5,581.0,2241.0,2102,1,1,2,2,0
2,0,0,7,1916.0,2166.0,2156,3,3,2,1,1
2,0,0,7,1743.0,2166.0,2101,1,1,0,2,1
1,1,1,3,992.0,2107.0,2101,3,3,2,2,0
3,1,0,3,247.0,2241.0,2241,3,3,2,2,0
2,1,1,3,1489.0,2243.0,2102,3,1,0,2,0
2,1,1,9,422.0,2208.0,2208,156,19,2,2,0
2,0,0,3,1870.0,2107.0,2103,1,1,2,2,0
3,1,0,3,883.0,2242.0,2103,3,1,2,2,0
1,0,1,3,2268.0,2101.0,2101,1,1,2,2,0
2,0,0,3,1101.0,2119.0,2119,3,2,2,2,0
1,1,1,4,351.0,2242.0,2242,1,1,2,2,0
2,1,1,3,2020.0,2104.0,2136,2,0,1,2,1
2,0,1,3,1764.0,2101.0,2101,3,3,2,2,0
1,0,1,7,214.0,2156.0,2156,5,1,2,2,0
2,0,0,3,309.0,2242.0,2242,5,3,2,2,0
2,0,1,5,1026.0,2101.0,2101,1,1,2,2,0
2,0,1,3,693.0,2135.0,2135,1,1,2,2,0
2,1,0,7,1834.0,2156.0,2156,1,1,4,4,0
1,1,1,3,180.0,2242.0,2242,1,1,2,2,0
2,1,0,3,996.0,2101.0,2101,1,1,2,2,0
1,0,1,3,1927.0,2101.0,2101,1,1,2,2,0
1,1,1,6,846.0,2135.0,2101,1,1,2,2,0
2,1,0,3,2586.0,2101.0,2101,2,1,2,2,0
2,0,0,3,821.0,2242.0,2105,2,2,2,2,0
1,0,1,3,571.0,2242.0,2206,2,1,2,2,0
2,1,0,8,1666.0,2101.0,2101,2,1,2,2,0
2,0,1,3,516.0,2206.0,2206,4,1,2,2,0
2,1,0,7,2393.0,2161.0,2101,2,2,2,2,0
1,1,1,3,2726.0,2101.0,2101,1,1,2,2,1
2,0,1,9,1617.0,2151.0,2156,71,34,4,2,0
2,0,1,8,849.0,2155.0,2155,2,1,2,2,0
2,0,0,3,1075.0,2101.0,2101,2,1,2,2,0
2,1,0,7,627.0,2166.0,2161,1,1,0,2,1
1,0,1,3,1611.0,2105.0,2105,2,2,2,2,0
2,0,0,3,964.0,2101.0,2101,4,3,2,2,0
2,0,0,3,581.0,2241.0,2206,1,1,4,2,0
1,1,1,4,513.0,2241.0,2206,1,1,2,2,0
1,1,1,3,561.0,2102.0,2166,2,2,2,2,0
2,1,0,7,2564.0,2166.0,2102,3,3,4,4,1
2,1,0,3,502.0,2206.0,2206,1,1,2,2,0
1,0,1,3,1129.0,2105.0,2105,2,2,2,2,0
2,0,0,3,1038.0,2119.0,2119,2,2,4,2,0
2,1,1,3,2847.0,2101.0,2101,1,1,2,2,0
2,1,0,3,259.0,2101.0,2101,2,2,2,2,0
1,0,1,3,2485.0,2103.0,2101,2,1,2,0,0
1,0,1,3,2774.0,2107.0,2101,2,2,0,0,0
1,0,1,3,1038.0,2101.0,2101,2,1,2,2,0
2,0,0,3,637.0,2206.0,2206,1,1,2,2,0
2,1,0,3,1541.0,2101.0,2101,2,2,2,2,0
1,1,1,3,1488.0,2242.0,2107,5,3,2,2,0
2,0,1,3,829.0,2119.0,2105,2,2,2,2,0
1,0,1,3,1232.0,2242.0,2206,2,2,2,2,0
1,0,1,3,1080.0,2242.0,2206,1,1,4,4,1
2,0,1,3,1998.0,2101.0,2101,2,2,1,1,0
2,0,1,3,1695.0,2102.0,2102,2,2,1,1,1
1,1,1,3,1030.0,2104.0,2102,2,1,2,2,0
2,1,0,3,211.0,2242.0,2242,13,7,0,0,0
1,1,1,7,320.0,2212.0,2212,1,1,2,2,0
2,1,0,3,1011.0,2101.0,2101,3,3,4,2,0
2,1,0,3,1716.0,2105.0,2105,2,2,2,2,0
1,1,1,3,2208.0,2104.0,2102,4,3,1,2,0
2,1,0,3,529.0,2206.0,2206,6,3,2,2,0
2,0,0,3,1082.0,2102.0,2105,4,2,2,2,0
1,1,1,3,1520.0,2242.0,2103,1,1,2,2,0
1,1,1,3,1794.0,2102.0,2101,2,1,2,2,0
2,0,0,7,2013.0,2209.0,2161,4,3,2,2,0
1,1,1,3,1864.0,2105.0,2105,2,2,2,2,0
2,1,0,3,1579.0,2101.0,2101,3,2,2,2,0
2,1,1,9,2219.0,2156.0,2156,109,51,2,2,1
2,1,0,3,1760.0,2101.0,2101,2,1,2,2,0
2,1,0,3,1740.0,2107.0,2105,5,4,1,1,0
2,0,1,5,240.0,2117.0,2117,3,3,2,2,0
1,0,0,3,641.0,2135.0,2135,2,2,2,2,0
2,0,0,3,1553.0,2135.0,2114,3,3,2,2,0
2,1,1,3,2951.0,2135.0,2107,1,1,2,4,0
1,1,1,3,1005.0,2102.0,2107,1,1,2,2,0
2,1,0,3,2506.0,2101.0,2101,3,2,2,2,0
2,1,0,3,953.0,2114.0,2119,4,1,2,2,0
2,1,0,3,1013.0,2105.0,2105,4,3,2,2,0
2,0,0,3,1584.0,2242.0,2101,2,2,2,2,0
1,0,0,3,1934.0,2242.0,2107,2,1,4,2,1
2,0,0,3,1330.0,2242.0,2101,5,3,2,0,0
2,1,1,3,1798.0,2242.0,2102,2,1,2,2,0
1,1,1,3,577.0,2135.0,2135,2,2,2,2,1
2,1,0,3,2402.0,2101.0,2101,3,3,0,2,1
2,1,1,3,2008.0,2102.0,2105,2,1,1,0,0
1,1,1,3,2772.0,2242.0,2209,1,1,2,2,0
2,1,0,3,1783.0,2248.0,2120,2,2,2,2,0
2,1,1,7,786.0,2166.0,2135,5,2,0,2,0
1,1,1,3,1055.0,2107.0,2107,3,2,2,2,1
2,0,0,3,1081.0,2105.0,2105,2,1,2,0,0
1,1,1,3,638.0,2206.0,2101,3,2,2,2,0
2,1,0,3,866.0,2241.0,2101,2,1,2,2,0
3,1,0,3,1560.0,2115.0,4102,1,1,2,2,0
3,1,0,3,1554.0,2114.0,4101,1,1,2,2,0
2,0,1,3,2265.0,2114.0,2101,4,3,0,2,0
2,0,0,3,678.0,2242.0,2101,5,3,2,2,0
2,1,0,3,770.0,2242.0,2241,1,1,3,3,0
2,0,0,3,1703.0,2101.0,2103,1,1,2,2,0
2,1,0,5,1774.0,2105.0,2105,4,3,4,2,0
1,1,1,3,627.0,2206.0,2206,1,1,2,2,0
2,0,0,3,790.0,2242.0,2101,1,1,2,2,1
1,0,1,3,584.0,2206.0,2107,1,1,2,2,1
2,1,1,3,782.0,2135.0,2135,5,2,2,2,0
2,1,0,3,1433.0,2248.0,2102,1,1,2,2,0
2,0,1,9,2190.0,2212.0,2166,2637,649,2,2,1
2,0,1,7,1817.0,2156.0,2166,3,1,1,2,0
2,0,1,3,2337.0,2242.0,2135,2,1,2,2,0
2,1,1,6,317.0,2135.0,2102,1,1,2,2,0
2,1,0,3,1809.0,2119.0,2105,2,2,0,2,0
2,1,0,3,842.0,2206.0,2134,1,1,2,2,0
2,1,1,3,1711.0,2136.0,2102,3,1,2,2,0
2,1,0,3,2770.0,2101.0,2102,1,1,2,2,0
2,0,0,3,1872.0,2242.0,2102,2,1,2,2,0
1,1,1,7,1062.0,2166.0,2107,5,2,2,2,1
2,0,0,3,374.0,2242.0,2242,3,2,2,2,0
1,1,1,3,1440.0,2114.0,2101,2,1,2,2,0
1,1,1,6,874.0,2101.0,2103,1,1,2,2,0
2,0,1,3,1108.0,2101.0,2101,1,1,2,2,0
2,1,1,3,1489.0,2119.0,2105,3,1,2,2,0
2,0,0,3,1954.0,2206.0,2101,2,2,2,4,0
2,1,1,3,2937.0,2241.0,2102,1,1,2,2,0
2,1,0,3,1493.0,2248.0,2105,2,2,1,1,1
1,1,1,3,1807.0,2248.0,2102,4,3,4,2,0
1,0,0,3,1678.0,2105.0,2105,5,4,2,2,0
1,1,1,3,1451.0,2101.0,2101,1,1,2,2,1
2,1,0,3,678.0,2241.0,2102,1,1,2,2,0
1,1,1,3,1597.0,2107.0,2103,1,1,2,2,0
1,1,1,3,1571.0,2242.0,2101,2,2,2,2,0
2,0,0,3,1340.0,2206.0,2101,2,1,2,2,1
2,0,0,3,779.0,2101.0,2101,2,1,2,2,0
2,0,0,3,1543.0,2252.0,2114,1,1,2,2,0
1,1,1,3,1718.0,2242.0,2166,2,1,2,2,0
2,0,1,3,632.0,2101.0,2101,1,1,2,2,0
2,1,0,7,1418.0,2165.0,2165,3,2,1,1,0
3,0,1,3,336.0,2242.0,2242,1,1,2,2,0
2,0,1,3,897.0,2243.0,2242,2,1,2,2,1
2,0,1,3,2602.0,2101.0,2101,1,1,1,2,0
2,1,0,5,1255.0,2105.0,2105,3,2,2,2,0
2,0,0,3,1949.0,2105.0,2105,2,2,2,2,0
2,0,0,3,1726.0,2103.0,2103,1,1,2,2,0
1,0,1,3,1788.0,2241.0,2101,2,1,2,2,0
2,1,0,3,2227.0,2102.0,2104,2,2,2,2,0
2,0,0,3,1654.0,2135.0,2101,3,2,2,2,0
2,1,0,3,2009.0,2107.0,2101,2,1,4,4,0
1,1,1,7,329.0,2208.0,2208,1,1,2,2,0
2,1,1,3,3134.0,2101.0,2101,2,2,4,4,0
2,0,0,3,903.0,2105.0,2105,4,3,2,2,0
1,0,1,7,2395.0,2156.0,2166,1,1,2,2,1
2,1,0,3,1559.0,2107.0,2114,3,3,2,2,0
1,0,1,3,1936.0,2101.0,2101,3,2,2,2,1
2,1,1,3,2014.0,2105.0,2105,2,2,4,4,0
2,1,0,7,2266.0,2212.0,2101,2,2,2,2,0
2,1,0,3,1509.0,2102.0,2102,2,1,2,2,0
2,1,0,3,289.0,2243.0,2243,3,1,2,2,0
2,1,0,3,1833.0,2101.0,2101,3,2,2,2,0
1,1,0,3,189.0,2242.0,2242,4,3,2,2,0
2,0,1,7,2071.0,2154.0,2154,2,2,4,4,0
2,1,1,3,610.0,2102.0,2102,4,3,2,1,0
1,0,1,3,2783.0,2108.0,2101,1,1,2,2,0
2,1,0,3,185.0,2242.0,2242,1,1,2,2,0
2,1,0,3,757.0,2242.0,2135,3,3,2,2,0
1,1,1,4,344.0,2242.0,2242,1,1,2,2,0
2,1,1,7,3032.0,2161.0,2101,1,1,0,2,0
1,0,1,3,413.0,2242.0,2242,1,1,2,2,0
2,0,0,3,409.0,2102.0,2101,3,3,1,1,0
2,1,0,3,771.0,2105.0,2105,3,2,2,2,0
1,0,1,3,401.0,2241.0,2241,2,2,2,2,0
2,1,0,7,1784.0,2166.0,2166,2,1,4,2,0
1,0,1,3,1746.0,2101.0,2101,3,3,2,2,0
1,1,1,3,1646.0,2105.0,2105,3,3,2,2,0
2,1,0,3,206.0,2241.0,2241,4,1,2,2,0
2,1,0,3,2996.0,2102.0,2101,1,1,2,2,0
2,1,0,3,1193.0,2241.0,2135,3,1,2,2,0
1,1,1,4,640.0,2206.0,2135,1,1,2,2,0
1,1,1,3,2618.0,2102.0,2101,3,2,1,4,0
