AGE,GENDER,MARITAL_STATUS,CUSTOMER_CLASS,LINE_TENURE,SUBPLAN,SUBPLAN_PREVIOUS,NUM_TEL,PAY_METD,PAY_METD_PREV,CUSTOMER_TYPE
2,0,1,3,1442.144346,2247.881159,2238,5,2,1,1
1,0,0,3,1730.541174,2106.525657,2101,1,1,1,1
2,0,0,3,1484.118955,2104.425653,2102,4,0,2,1
1,0,1,3,640.7998476,2242,2241,2,2,2,1
1,1,1,3,2047.040973,2102,2101,1,1,2,1
1,1,0,3,2701.005076,2241.588849,2134,2,3,3,1
1,1,0,3,2037.360371,2104.356262,2104,2,1,2,1
1,0,1,5,570.5819274,2206,2103,1,2,2,1
2,1,0,3,2279.32185,2102.479884,2101,1,2,2,1
2,0,0,4,618.0347589,2148.629845,2186,1,1,2,1
1,0,0,6,1294.68946,2151.38229,2147,2,2,2,1
1,0,1,3,1954.772442,2102.925379,2102,2,2,2,1
1,0,1,3,563.2408596,2242,2242,3,2,2,1
2,0,0,3,2931.669333,2101.063963,2109,1,2,2,1
2,1,1,3,2023.538104,2105.326789,2122,2,1,2,1
1,0,0,7,356.6917118,2156.559637,2130,1,2,2,1
1,1,1,3,1431.049071,2218.272812,2101,4,3,2,1
1,1,1,3,1855.677529,2118.182582,2102,3,2,1,1
1,1,1,3,2197.694591,2246.809957,2105,1,1,1,1
1,1,1,6,2696.714612,2148.590829,2101,2,0,2,1
2,1,1,3,347.6604423,2243,2243,2,2,2,1
1,1,1,4,1468.548271,2101,2102,1,2,2,1
1,0,0,3,1926.629825,2104.097658,2101,2,1,1,1
2,1,1,6,2088.226661,2166.269159,2126,1,1,1,1
2,0,0,3,1913.683519,2101.949444,2101,2,3,2,1
2,1,0,3,2125.703547,2101.679019,2101,1,2,2,1
1,0,1,3,640.5308849,2242,2227,1,2,2,1
2,0,1,3,1915.783,2235.660944,2101,1,1,1,1
1,1,1,5,1470.784087,2101,2102,1,2,2,1
1,0,0,3,1857.774104,2102,2101,2,2,2,1
1,0,1,3,2464.908057,2112.18654,2102,3,2,1,1
1,0,1,3,2100.501554,2102,2101,2,2,2,1
2,0,0,3,564.9705089,2135,2135,3,2,1,1
1,0,0,3,596.3882347,2135.677647,2135,2,2,1,1
2,0,1,3,2112.915703,2102.220418,2108,1,1,2,1
1,1,1,3,1839.37206,2136.723836,2103,3,2,0,1
1,0,1,3,2104.995066,2101.200987,2101,1,1,2,1
2,0,0,3,2586.486793,2102.692452,2101,4,3,2,1
2,0,0,3,1683.429173,2109.479534,2110,1,2,2,1
2,1,1,3,2143.694964,2232.13777,2104,3,1,1,1
1,0,1,3,473.0928568,2241.141752,2105,4,2,2,1
1,0,0,4,1305.031044,2128.784014,2126,2,2,2,1
1,1,1,3,2455.24312,2102,2101,1,2,2,1
1,1,1,3,2306.347063,2101,2101,2,2,2,1
1,1,0,3,2673.965274,2104.482637,2101,3,2,2,1
2,1,0,3,1315.157061,2107.303652,2106,3,1,2,1
2,1,1,3,2584.850277,2102.766482,2101,4,2,2,1
2,0,0,3,254.5084618,2237.672308,2237,2,2,2,1
1,0,0,3,985.4431048,2116.083552,2102,2,2,2,1
1,0,1,3,3007.076656,2101.606852,2185,1,2,3,1
2,0,0,3,1506.845728,2103.449671,2105,2,1,2,1
1,1,1,3,2301.511829,2112.196768,2101,3,1,2,1
1,0,1,6,2781.254705,2146.749787,2107,2,2,1,1
2,0,0,3,1488.48125,2240.970833,2109,2,1,1,1
1,0,0,3,2908.591277,2106.387919,2106,1,2,2,1
2,0,1,3,1433.28845,2246.651174,2204,4,2,1,1
1,0,1,3,969.0963093,2106.954684,2102,1,0,2,1
1,1,1,6,1141.012743,2177.499634,2157,1,2,2,1
1,0,1,3,532.4825827,2243.984822,2242,3,2,1,1
1,0,1,3,1427.420611,2245.894677,2226,4,2,2,1
1,0,1,3,1412.643962,2127.189334,2125,2,2,2,1
1,0,1,6,2254.192169,2153.50903,2101,2,1,2,1
1,0,1,3,1957.853155,2242,2106,1,2,2,1
1,0,1,5,548.5393583,2213.544722,2102,2,2,2,1
1,0,0,3,1803.238366,2136,2102,2,0,2,1
1,1,1,3,2348.727086,2101.828279,2101,3,1,1,1
2,0,1,3,345.4694413,2247.217598,2241,3,2,2,1
1,0,1,3,2133.874503,2106.21468,2130,2,2,2,1
1,1,1,3,2083.552675,2101.774046,2101,1,1,2,1
1,0,1,3,2453.119361,2106.797422,2101,3,2,1,1
1,0,1,3,488.1427234,2157.71783,2128,1,2,2,1
2,1,0,6,2295.552663,2163.07849,2102,2,1,2,1
1,0,1,3,1832.055089,2242,2106,2,2,2,1
2,1,0,3,1494.331639,2247.201017,2104,2,1,1,1
1,1,1,7,2103.807026,2163.973458,2116,1,1,1,1
1,1,1,4,1721.040903,2133.056981,2101,1,1,1,1
1,0,1,3,2675.925934,2106.6453,2101,3,1,1,1
1,0,1,3,1885.760287,2242,2101,2,2,2,1
1,0,1,3,1914.592326,2103.792305,2101,2,2,2,1
2,0,1,3,1954.104717,2104.226101,2102,2,2,2,1
1,0,0,4,1087.746757,2133.679604,2104,3,2,2,1
1,0,1,3,2107.26203,2102,2101,2,1,2,1
1,0,1,6,737.5464416,2211.265852,2211,4,2,2,1
1,0,1,4,2426.392246,2127.746978,2166,1,2,2,1
2,1,0,3,2031.998086,2103.400096,2168,2,1,2,1
1,1,0,5,2031.504698,2140.652078,2140,2,2,2,1
2,1,0,3,1328.607069,2133.307,2102,3,1,2,1
2,0,0,3,1341.06799,2213.689531,2101,1,2,2,1
2,0,0,3,1932.671918,2102.647522,2101,2,2,2,1
1,0,1,3,421.1808831,2227.578493,2227,1,2,2,1
2,0,1,6,1941.213929,2177.734939,2101,1,1,0,1
1,0,0,3,636.1360952,2206,2102,1,2,2,1
1,0,1,4,573.7242732,2206,2104,1,2,2,1
2,1,0,3,1619.740912,2116.935985,3863,1,2,2,1
1,0,0,3,417.5147622,2232.093009,2231,4,2,2,1
2,1,0,7,2071.252645,2176.123241,2153,1,2,0,1
1,0,1,6,1006.496767,2152.924688,2152,1,4,3,1
2,1,0,3,1623.202404,2112.483142,3866,1,2,2,1
1,0,0,3,620.524206,2159.150665,2206,1,2,2,1
1,0,0,3,1486.765072,2214.794619,2127,1,2,2,1
1,0,0,3,1047.525563,2106.501704,2106,3,2,2,1
2,1,0,5,2129.862861,2216.54229,2128,2,1,0,1
1,0,0,3,1104.113106,2134.366604,2106,1,2,2,1
1,1,1,3,2235.820572,2247.715039,2201,1,1,1,1
1,1,0,4,638.2144622,2203.381541,2203,1,1,2,1
2,0,0,3,1503.30697,2107,2105,5,1,2,1
2,1,0,3,649.9672033,2245.295078,2135,1,1,1,1
1,1,0,5,570.4801199,2194.218944,2107,2,2,1,1
2,0,0,3,512.1302612,2104.600741,2104,3,2,2,1
2,1,0,3,2043.713737,2102.175866,2104,4,1,2,1
1,0,0,3,1686.417842,2101.924659,2101,1,2,2,1
1,1,1,3,2353.051831,2101.896913,2101,2,1,1,1
1,0,0,3,2081.794,2101.19975,2101,2,2,2,1
1,0,0,3,982.8791267,2117.345192,2102,2,2,2,1
2,0,0,3,227.5649419,2242,2242,1,2,2,1
2,0,0,3,2934.240434,2169.060078,2103,1,1,1,1
1,1,0,3,2098.623397,2103.188412,2243,3,2,2,1
2,1,0,3,2670.775824,2230.424784,2126,2,4,3,1
2,0,1,3,1485.948982,2103.281886,2102,4,1,0,1
1,1,1,3,1430.273191,2101.431809,2101,1,2,2,1
2,0,1,3,1933.327593,2104,2102,2,2,2,1
1,1,1,6,2127.096905,2161.313973,2101,3,1,1,1
2,0,0,6,1712.104152,2172.684818,2145,1,2,2,1
2,0,0,4,1718.321602,2206.103613,2125,1,2,2,1
1,0,1,3,1387.417751,2213.721499,2106,2,2,2,1
1,1,1,3,2720.210022,2101.170293,2101,1,2,2,1
1,0,1,7,1145.569447,2163.416258,2163,1,2,1,1
1,0,1,3,2133.408234,2105.681647,2183,3,2,2,1
1,0,1,3,1401.77972,2214.570802,2105,3,2,2,1
1,0,1,3,1404.225383,2206,2106,3,2,2,1
2,0,0,3,2585.234127,2102,2105,2,0,0,1
2,1,0,3,516.2914298,2135,2135,2,2,1,1
1,1,1,3,2441.905013,2102,2101,3,2,2,1
1,0,1,3,1083.230412,2236.885181,2203,1,3,3,1
1,0,0,3,3037.535594,2101.239646,2101,1,2,2,1
2,1,0,3,3012.132049,2101.633425,2132,1,1,1,1
1,0,1,3,596.1475932,2242,2242,3,2,2,1
2,0,0,3,1930.178283,2102.427496,2101,2,3,2,1
1,0,0,3,395.3642617,2243,2220,4,2,2,1
2,1,1,3,1410.633827,2102,2102,2,2,2,1
1,1,1,7,2145.087543,2164.349545,2101,1,2,2,1
1,0,1,3,595.4046205,2148.976897,2130,1,2,2,1
2,1,0,3,722.9721151,2135.822606,2135,1,2,2,1
1,1,1,3,1823.265449,2136.052727,2103,1,2,1,1
1,1,0,3,1764.891548,2105.131778,2101,1,1,1,1
1,0,1,3,1906.602975,2242,2101,2,2,2,1
2,0,0,3,1484.826342,2220.733659,2120,2,2,2,1
1,0,1,3,1668.102318,2101.039368,2101,1,1,1,1
2,1,1,4,1483.926044,2101.547338,2102,2,2,0,1
1,0,1,6,2782.197316,2144.070786,2108,2,2,1,1
2,1,1,3,2483.084757,2146.468074,2104,2,2,1,1
1,0,1,3,2656.510041,2104.405005,2101,3,1,1,1
1,1,1,3,1043.012716,2104.780133,2104,2,2,2,1
2,1,0,3,2766.421924,2102.605481,2101,3,1,1,1
1,1,0,3,1419.961276,2101.912904,2101,4,2,2,1
1,0,1,3,488.4241681,2150.259546,2130,1,2,2,1
1,0,0,3,1925.824294,2124.743313,2101,2,1,0,1
2,0,0,3,1828.326865,2105.54571,2101,2,2,1,1
2,0,0,3,750.2285926,2135.735908,2135,1,2,2,1
2,0,0,3,2478.518925,2106.075698,2102,1,2,3,1
1,0,1,3,1100.678725,2137.451418,2107,1,2,2,1
2,0,0,3,2925.538514,2242,2105,1,1,1,1
2,1,1,7,207.5755234,2215.493837,2215,8,2,2,1
2,1,0,6,2114.784874,2199.202606,2147,1,1,0,1
2,0,1,3,1482.900056,2105.187465,2102,5,0,1,1
2,1,0,3,1541.254984,2106.047701,2112,1,3,2,1
1,0,1,3,385.251484,2242.629941,2168,2,2,2,1
2,1,0,7,2043.070295,2162.375754,2155,1,2,1,1
2,0,0,3,247.562558,2242,2242,1,2,2,1
1,0,1,3,2130.406551,2110.074788,2101,1,1,2,1
2,0,0,3,1918.181732,2121.908659,2101,2,2,0,1
2,1,1,3,1429.501763,2101.46416,2101,2,2,2,1
2,0,0,3,1476.353893,2101.776036,2101,2,0,2,1
1,0,1,3,1464.868193,2103.869281,2101,3,1,2,1
1,0,1,3,2437.977335,2102.496222,2101,4,2,2,1
2,0,0,5,1714.240939,2135.453296,2142,3,2,2,1
1,0,1,3,1302.40502,2117.477829,2115,2,2,2,1
2,1,0,7,1710.107247,2157.845412,2161,1,2,2,1
2,1,0,3,3003.216309,2102.270264,2163,2,1,1,1
1,1,0,3,2001.351379,2101.087088,2101,2,2,2,1
2,1,0,3,846.0999812,2111.349961,2102,2,1,1,1
2,1,0,3,3009.352967,2101.554621,2178,1,2,3,1
2,1,0,3,1408.466677,2102,2102,2,2,2,1
1,1,1,3,2070.991154,2102,2101,1,1,2,1
1,1,1,3,2803.738109,2102,2102,2,2,1,1
2,1,0,3,852.9114963,2125.459528,2102,3,1,1,1
2,1,0,7,2537.911134,2163.711503,2101,2,3,3,1
1,1,1,3,357.3554159,2241.752611,2241,4,2,2,1
1,1,1,3,2050.81256,2102,2101,1,1,2,1
1,1,0,3,641.4205907,2223.912371,2171,1,2,2,1
2,1,0,3,1409.694273,2102,2102,2,2,2,1
1,0,1,3,1404.739294,2206,2106,3,2,2,1
1,1,1,3,936.2879802,2112.853988,2102,2,0,2,1
1,0,0,3,399.2005028,2211.598994,2211,1,2,2,1
2,0,0,3,526.3824773,2117.025749,2117,3,2,2,1
1,0,0,3,429.535143,2242,2242,2,2,2,1
2,0,1,3,2140.964724,2104.105827,2119,2,2,2,1
2,0,0,4,261.273218,2241.267076,2241,2,2,2,1
1,1,0,3,1819.256496,2133.74892,2102,1,2,2,1
1,0,0,6,1742.327583,2167.89273,2101,1,0,2,1
1,1,0,3,706.2782918,2112.462045,2124,4,2,1,1
2,0,0,3,2451.373938,2102.761579,2101,2,2,2,1
1,0,1,3,197.2199862,2242,2242,1,2,2,1
2,0,0,3,1785.68258,2121.16851,2102,2,0,2,1
2,1,0,7,2062.067637,2161.528903,2139,1,1,1,1
1,0,0,6,621.3606623,2160.166202,2156,1,0,2,1
1,1,1,3,1438.700635,2101,2101,1,2,2,1
1,0,1,3,2103.102532,2101.948719,2101,1,2,2,1
1,1,0,5,1079.469498,2151.442085,2113,3,2,2,1
2,0,1,3,1974.065683,2106.976439,2104,1,3,1,1
2,0,1,5,360.3401458,2221.670073,2106,2,2,2,1
2,1,0,5,2207.511561,2126.4583,2125,50,2,2,1
2,1,0,3,1493.849468,2247.490319,2104,2,1,1,1
2,1,0,3,1421.783476,2102,2102,4,2,2,1
2,0,0,6,624.5737294,2161.299101,2167,1,0,2,1
1,1,1,4,2482.642448,2127.579173,2101,1,2,2,1
1,0,0,3,1442.326329,2206,2102,3,3,2,1
1,0,1,3,1345.687149,2242,2101,1,2,1,1
2,0,0,3,2590.468212,2101.088631,2101,3,1,1,1
1,0,0,5,1304.385256,2178.604043,2142,2,2,2,1
1,0,0,3,1106.51152,2120.93549,2104,2,2,2,1
1,0,0,3,2475.390416,2103.254404,2101,1,2,3,1
2,0,0,3,2472.782059,2103.757305,2101,1,2,3,1
1,0,1,3,2232.556469,2101,2101,2,3,4,1
2,0,0,3,775.2552026,2129.200236,2128,2,2,2,1
1,1,1,4,1466.487828,2101,2102,1,2,2,1
1,0,1,8,2290.318022,2202.318022,2174,2082,2,2,1
1,0,1,3,1834.768466,2242,2106,2,2,2,1
1,1,0,3,720.5297014,2131.670467,2133,1,2,1,1
2,0,0,3,1470.057417,2209.947757,2130,2,2,2,1
1,0,1,3,923.9743045,2242,2125,6,3,2,1
2,1,0,3,593,2114.022418,2113,3,1,1,1
1,0,1,3,2266.306205,2102.743755,2101,2,2,2,1
1,0,1,7,1171.943741,2159.537685,2159,1,2,0,1
1,0,1,3,904.8851609,2246.584164,2165,4,2,2,1
2,0,1,3,1479.769181,2105.615089,2102,5,0,2,1
2,0,1,3,314.8501954,2244.03292,2242,1,2,2,1
2,1,0,3,1418.554394,2102,2102,4,2,2,1
1,1,1,3,2029.623806,2104.641587,2116,2,1,2,1
2,1,0,3,2297.424208,2136.253024,2102,2,0,2,1
1,0,0,3,1845.874772,2102,2101,3,2,2,1
1,0,0,3,2812.27582,2118.318518,2101,2,2,2,1
1,1,1,3,1372.663726,2242.419147,2103,2,3,2,1
1,1,0,3,2311.789048,2102,2101,1,2,1,1
2,1,0,6,634.7966819,2175.172567,2147,1,0,2,1
2,1,0,6,1653.681296,2153.758204,2163,3,2,2,1
1,1,1,3,2298.760549,2101.320783,2101,2,2,2,1
2,0,0,3,737.2104697,2115.553755,2114,2,2,2,1
1,1,0,3,942.0813034,2246.14102,2124,3,2,2,1
1,0,1,3,1952.12622,2242,2106,1,2,2,1
2,0,1,6,1948.63133,2160.839747,2101,1,1,0,1
2,1,0,3,660.9611388,2206.408043,2101,2,1,1,1
2,0,0,3,800.6115847,2242,2122,1,3,2,1
1,0,1,5,2150.366379,2150.686882,2110,1,2,2,1
1,0,1,3,2457.512107,2108.805535,2101,3,2,1,1
1,1,1,7,2247.690804,2164.197373,2111,22,2,2,1
1,0,0,3,390.870836,2242,2242,5,2,2,1
1,0,1,3,2247.036183,2101,2101,2,2,4,1
2,0,0,3,2587.80415,2102.198444,2101,4,2,2,1
1,0,1,3,2256.98664,2101.110369,2101,2,1,3,1
2,0,1,3,1331.913422,2140.305199,2111,6,1,2,1
1,1,1,4,2230.270855,2209.239776,2104,1,2,2,1
1,0,1,3,402,2244.520199,2109,3,2,2,1
2,0,0,3,723.1494887,2134.383359,2134,1,2,1,1
1,1,1,5,220.2315761,2222.183862,2222,1,2,1,1
1,0,1,3,914.447109,2135.365763,2103,3,2,2,1
2,0,0,3,1107.404317,2111.2068,2104,2,2,2,1
2,1,1,3,2778.64062,2101.503801,2119,2,2,1,1
2,1,0,3,593,2105.348747,2104,2,1,1,1
1,0,1,3,903.4837983,2235.891199,2202,1,1,2,1
1,1,1,3,2681.023186,2111.750089,2101,2,1,2,1
1,0,1,3,898.3008484,2242.674788,2230,1,2,2,1
2,0,0,3,2126.954865,2102,2101,1,1,2,1
1,0,0,5,373.4180152,2190.316358,2119,2,2,2,1
1,0,0,3,1914.541151,2101.041627,2101,2,3,2,1
1,0,1,3,2244.742395,2101,2101,2,2,4,1
1,1,1,7,2240.121648,2162.034757,2123,45,2,2,1
2,0,0,3,717.0787057,2103.070869,2101,2,2,1,1
1,1,1,3,2029.275182,2102,2106,1,1,2,1
1,1,1,3,2053.772293,2102.988683,2102,1,1,2,1
1,0,1,3,2451.857443,2102.785639,2140,2,2,2,1
2,0,0,3,2664.816679,2101.900397,2101,3,1,1,1
1,0,1,3,1934.256739,2101.227382,2101,2,2,2,1
1,0,1,3,2467.262148,2102,2116,1,2,2,1
2,1,0,3,1416.590212,2102,2102,4,2,2,1
1,1,1,3,703.9816404,2104,2105,3,2,1,1
1,1,1,3,2020.656245,2103.781252,2132,2,1,2,1
2,1,0,3,2291.571866,2112.806229,2101,1,1,2,1
1,0,1,4,1057.731464,2215.765834,2190,1,4,4,1
1,0,1,5,596.7910209,2148.089791,2150,10,2,2,1
1,1,0,3,1075.624602,2105.054283,2118,3,2,2,1
1,0,1,4,199.2376894,2236.147582,2236,2,2,2,1
2,0,0,3,2604.85207,2185.692296,2106,2,3,2,1
1,1,1,3,1361.112552,2242.24413,2103,1,3,2,1
2,0,0,3,2613.477673,2101.436204,2101,4,0,1,1
1,0,1,3,470.3383679,2242.236523,2104,4,2,2,1
2,1,0,3,593,2117.536025,2117,3,1,1,1
1,0,0,3,1104.079346,2134.555662,2106,1,2,2,1
1,0,1,3,637.9717082,2206.860895,2206,1,2,2,1
1,0,1,3,1933.427704,2101.285811,2101,2,2,2,1
2,0,1,3,2114.243646,2101.392555,2101,1,1,2,1
1,0,1,3,1325.926871,2138.909378,2107,2,1,2,1
2,0,0,7,1924.659738,2164.425502,2141,2,1,0,1
1,1,1,3,1426.275583,2101.852566,2101,3,2,2,1
1,1,1,3,2143.653929,2109.958781,2101,1,2,2,1
1,1,1,3,998.8595087,2122.905135,2101,1,2,2,1
2,0,0,3,2207.888651,2101.709157,2101,2,2,2,1
2,0,1,3,585.8087992,2242,2214,1,2,2,1
1,0,0,3,726.4990498,2102.290384,2103,1,2,0,1
2,1,0,3,3007.853862,2101.626007,2188,1,2,3,1
2,1,0,3,947.6322047,2242,2101,6,4,2,1
2,0,0,3,1920.620308,2134.481234,2102,2,1,0,1
1,1,0,3,1736.16883,2106.926948,2101,1,1,1,1
2,0,0,3,723.7260165,2110.716941,2109,2,2,2,1
1,1,1,7,2138.443615,2163.119188,2101,2,2,2,1
1,0,1,3,2469.577767,2102,2106,1,2,2,1
1,0,1,7,573.5473563,2150.078795,2150,75,2,2,1
1,1,1,4,2202.145601,2114.630112,2113,26,2,2,1
1,0,0,3,2959.416765,2101.198876,2101,1,2,2,1
2,1,0,3,1553.98311,2106.972691,2113,2,3,2,1
1,0,1,3,2435.942071,2102.157012,2101,4,2,2,1
2,1,0,5,681.197288,2227.583538,2158,3,1,1,1
2,1,0,3,1541.389025,2106.106848,2111,2,3,1,1
1,0,1,3,597.1683925,2130.345069,2130,1,1,2,1
1,0,1,6,2091.048317,2150.992902,2120,1,1,1,1
1,0,1,6,1066.930205,2162.361039,2107,4,2,2,1
2,0,0,3,815.1704314,2125.401852,2123,2,1,1,1
2,1,1,3,2997.772512,2102.212142,2241,2,1,3,1
1,1,1,3,1406.796588,2243,2123,2,2,1,1
1,0,1,6,1298.470614,2158.52099,2146,2,1,2,1
1,0,1,3,1935.847358,2102.842606,2101,2,2,2,1
2,0,0,3,1108.543152,2104.715758,2117,3,2,2,1
1,0,1,3,2290.753756,2101,2101,2,1,2,1
1,0,1,3,901.044226,2244.838285,2202,3,2,2,1
1,1,0,3,2046.964177,2102,2101,1,1,2,1
1,1,1,3,892.217546,2125.883508,2102,3,1,2,1
1,0,1,5,1111.620988,2191.933436,2179,1,2,2,1
2,0,0,3,1129.051962,2101.746362,2127,3,2,2,1
1,0,0,3,1313.492391,2106.057744,2105,3,2,2,1
2,1,1,5,240.1726895,2229.18508,2229,4,2,2,1
1,1,1,3,1852.32043,2124.710275,2102,3,2,0,1
2,1,0,5,1640.075014,2130.627524,2135,3,2,2,1
1,0,1,5,1433.91843,2149.79595,2112,1,2,2,1
1,1,1,3,1447.606121,2101,2101,1,2,2,1
2,0,0,3,1704.390847,2103.130403,2104,3,2,2,1
1,1,1,4,209.0021361,2232.664673,2232,1,2,1,1
2,1,0,3,267.2396598,2150.549672,2150,1,2,2,1
1,0,1,4,573.2971207,2206,2104,1,2,2,1
1,0,1,3,593.2700727,2159.649636,2126,1,2,2,1
1,0,1,3,3078.639471,2102,2119,2,3,2,1
1,1,0,6,643.2944988,2152.160837,2151,2,0,1,1
1,0,1,6,227.71886,2215.120998,2215,1,2,1,1
2,1,0,3,849.0978003,2117.559729,2102,3,1,1,1
1,1,1,3,579.0859618,2130.697704,2130,2,1,2,1
1,0,0,3,609.6478962,2135.104008,2198,1,2,2,1
2,1,1,3,2584.752838,2102.831441,2101,4,2,2,1
1,0,0,3,383.9720091,2242.003499,2241,5,2,2,1
1,1,0,3,2730.223809,2101.201134,2101,1,1,1,1
1,0,1,7,1027.674416,2159.758985,2137,2,3,3,1
2,1,0,3,658.8830359,2228.228123,2120,2,1,1,1
2,0,0,3,802.7484699,2242,2126,1,3,2,1
1,0,0,3,610.9110108,2222.595123,2119,1,2,2,1
2,0,0,5,593.8643389,2148.397252,2150,13,2,1,1
1,1,0,3,2461.869557,2101.965638,2101,1,1,2,1
1,0,1,6,2782.911703,2145.798771,2101,2,2,2,1
1,0,1,3,3011.280639,2101.373298,2153,1,2,2,1
1,0,1,3,1365.241077,2242.296017,2101,2,2,1,1
1,0,0,3,2082.18586,2101.216077,2101,2,2,2,1
1,0,1,3,1931.214666,2101.624174,2101,2,2,2,1
1,0,1,3,427.2520817,2234.408592,2234,1,2,2,1
1,0,1,5,1193.90446,2132.949064,2133,1,2,0,1
2,0,0,7,733.5585527,2202.736384,2177,5,2,2,1
1,1,1,3,1409.641726,2243,2102,3,2,1,1
1,0,1,7,1170.544257,2159.743492,2159,1,2,0,1
2,1,0,3,2001.367395,2101.489806,2101,2,2,2,1
2,0,0,3,721.5880633,2102.723995,2101,1,2,0,1
1,0,0,3,1913.281089,2242,2101,2,2,2,1
1,0,1,3,461.2351207,2244.769673,2242,1,2,1,1
1,1,0,3,1430.928603,2101.590335,2101,3,2,2,1
2,1,0,3,2108.940001,2101.245,2101,1,1,2,1
2,0,0,3,2585.552119,2102,2103,3,1,1,1
1,0,1,3,1933.299842,2101.352195,2101,2,2,2,1
1,1,1,3,603.1053003,2220.852979,2221,2,2,2,1
2,1,0,3,1506.729504,2242,2101,2,2,2,1
2,1,1,3,2791.681716,2101.856263,2131,2,2,1,1
1,0,1,6,1195.292746,2148.22021,2148,1,2,0,1
1,1,1,6,2130.161221,2171.242355,2101,3,1,1,1
2,0,1,4,1333.463151,2143.792089,2119,8,1,2,1
2,0,0,3,2589.355798,2101.274034,2102,3,1,1,1
1,1,0,3,2678.968794,2106.984397,2101,3,2,2,1
2,1,0,3,3002.384228,2102.329698,2166,2,1,1,1
1,0,0,3,1104.855219,2127.944446,2113,1,2,2,1
2,1,0,5,2568.874326,2150.094303,2102,3,4,3,1
2,1,0,7,2562.788136,2165.893696,2101,2,3,3,1
1,0,0,3,1924.184321,2128.569917,2101,2,1,0,1
2,1,0,3,2297.798716,2130.885077,2102,2,0,2,1
2,0,0,3,2585.213714,2101.964381,2106,2,0,0,1
2,1,1,4,247.1548805,2234.087469,2234,2,2,2,1
1,1,0,3,2714.637734,2101.199338,2101,1,2,2,1
2,0,0,3,1811.283756,2105.973285,2101,1,2,1,1
1,0,1,4,2206.248295,2234.895324,2226,692,0,3,1
1,0,1,5,2786.976283,2149.440409,2113,1,2,2,1
1,0,1,3,1902.750465,2242,2101,2,2,2,1
1,0,0,3,1373.036318,2206,2104,2,2,2,1
1,0,0,3,2838.679086,2170.381296,2101,2,2,2,1
2,1,0,7,2507.376279,2161.033007,2101,1,2,2,1
2,0,0,3,2957.537022,2101,2101,1,2,2,1
2,0,1,4,1963.424153,2129.487369,2103,1,2,1,1
1,1,1,5,1435.950366,2133.388324,2101,2,2,2,1
1,0,0,6,1946.205492,2175.276646,2102,1,1,0,1
1,0,0,3,2464.246634,2102.035233,2101,1,2,2,1
1,1,1,4,2244.825486,2219.736436,2170,1,2,2,1
2,0,0,3,2211.795547,2101.594249,2101,2,2,2,1
2,0,0,3,2590.60553,2101.147926,2101,4,2,2,1
1,0,0,3,725.3709968,2102.363161,2104,1,2,0,1
1,0,1,3,737.0073945,2242,2242,1,2,2,1
2,1,0,3,2629.29086,2214.536925,2114,2,4,2,1
1,1,0,3,2673.590551,2101.919464,2101,2,2,2,1
1,1,0,3,2768.800785,2103.756297,2102,3,1,1,1
1,0,1,3,623.5096764,2218.968643,2206,1,2,2,1
1,1,1,3,1796.019056,2244.523328,2105,1,2,2,1
1,0,0,3,1341.026522,2212.159134,2101,2,2,1,1
2,1,0,5,2029.357415,2149.895445,2183,2,3,2,1
1,1,1,3,2200.311641,2247.085436,2106,1,1,1,1
1,1,1,4,2081.517013,2128.280805,2111,1,1,1,1
1,0,1,3,606.1087219,2233.536884,2206,1,2,2,1
1,1,1,3,2803.798608,2102,2102,2,2,1,1
2,1,0,3,2574.55283,2215.734151,2107,1,3,2,1
1,0,1,3,1345.092761,2242,2103,1,3,1,1
1,1,0,3,2124.387182,2108.336863,2238,2,2,1,1
1,0,1,3,1932.923833,2101.401239,2101,2,2,2,1
1,1,1,4,1028.8225,2102.152315,2102,1,2,2,1
2,0,1,3,498.6525455,2117.727024,2117,2,2,2,1
1,1,1,4,2146.575079,2125.78168,2101,1,2,2,1
1,1,0,3,584.5678774,2157.17336,2124,4,2,1,1
1,1,0,3,2291.377788,2101.742483,2101,1,2,2,1
1,1,1,3,592.0853725,2103.886419,2102,2,1,2,1
1,0,1,3,401.3941488,2244.364893,2103,2,2,2,1
1,1,1,5,1035.655739,2116.410804,2103,1,2,2,1
2,1,0,8,715.8130019,2198.37653,2189,6,1,1,1
1,1,1,5,568.3599636,2190.767508,2109,2,2,2,1
1,0,1,3,1934.729124,2101.165766,2101,2,2,2,1
1,0,1,3,2468.093068,2102,2101,1,2,2,1
1,1,0,3,707.9579632,2114.72595,2125,4,2,1,1
1,1,0,3,2363.530581,2101.874305,2101,3,0,1,1
1,0,0,3,593.1430331,2135.904765,2135,1,2,2,1
1,0,1,4,1093.68401,2220.333651,2194,1,3,3,1
1,0,0,3,1454.9667,2206,2119,2,2,2,1
1,0,1,7,610.9553945,2180.504904,2183,16,3,2,1
2,0,0,3,739.6826763,2102.384189,2101,1,1,0,1
2,1,0,3,2011.042762,2102.720395,2121,2,1,2,1
2,0,0,3,810.1942644,2128.578129,2127,2,1,1,1
1,1,0,4,2027.844307,2126.898147,2129,2,2,2,1
1,1,1,3,2124.327813,2105.126368,2240,2,1,1,1
1,1,1,7,2147.490352,2164.79451,2101,1,2,2,1
2,1,0,3,1397.391033,2102.318691,2102,1,2,2,1
1,0,0,3,1823.985262,2130.37509,2102,1,2,2,1
