Word,Num,Frequence,Mut,Freedom_L,Freedom_R,Den,Rep,Mark
00,2,381,4.3,1.555,1.822,0.281,0.0595238095238095,-1
牌叔,2,318,6.7,2.125,2.938,0.903,0.0,-1
来了,2,275,4.4,2.961,1.678,0.659,0.4880952380952381,-1
jo,2,254,5.2,1.497,2.224,0.483,1.0,-1
飞机,2,246,5.7,1.83,2.352,0.639,0.25,0
一个,2,223,5.5,2.723,3.598,0.619,0.0,0
模式,2,215,7.5,1.963,1.985,0.602,0.0,0
赌怪,2,188,7.5,2.315,2.411,0.517,0.0595238095238095,1
弹幕,2,173,7.3,2.719,3.15,0.48,0.0,1
不是,2,172,4.7,2.76,3.838,0.48,0.0,0
这是,2,168,4.9,2.865,3.792,0.474,0.0,-1
坤坤,2,167,5.7,2.285,3.135,0.307,0.2619047619047619,1
狗贼,2,166,7.8,1.494,2.524,0.469,0.0,1
使用,2,157,6.1,2.353,2.899,0.438,0.0,0
拳皇,2,154,7.9,2.009,1.946,0.438,0.0,-1
技能,2,145,5.7,2.994,3.492,0.395,0.0,0
什么,2,139,7.5,2.646,3.611,0.386,0.0,0
体验,2,133,5.9,2.749,1.347,0.375,0.0,0
艾希,2,127,8.6,1.921,2.458,0.355,0.0238095238095238,-1
这个,2,124,5.3,3.436,4.083,0.352,0.0,0
警告,2,118,8.0,3.26,1.332,0.33,0.0,0
开哥,2,115,5.2,2.453,3.048,0.327,0.0,-1
牌哥,2,115,5.3,1.916,2.494,0.324,0.0,-1
扑克,2,112,8.5,1.708,2.848,0.307,0.0,-1
就是,2,109,5.7,2.722,3.706,0.304,0.0,0
反应,2,106,7.3,1.781,1.303,0.301,0.0,0
可以,2,104,7.6,2.831,2.768,0.273,0.0952380952380952,0
现在,2,101,6.6,1.317,2.513,0.287,0.0,0
卡牌,2,101,5.3,2.846,1.495,0.287,0.0,-1
20,2,98,4.4,1.999,2.109,0.173,0.1428571428571428,-1
卧槽,2,96,8.8,1.33,2.29,0.261,0.0238095238095238,1
特效,2,95,8.2,2.744,3.161,0.259,0.0,1
不要,2,94,5.3,2.04,2.604,0.25,0.0,0
出来,2,92,5.0,2.954,2.05,0.259,0.0,0
一遍,2,89,5.4,1.346,1.475,0.25,0.0,-1
篮球,2,89,7.7,2.808,3.022,0.247,0.0,0
17,2,87,5.1,2.015,1.361,0.227,0.0,-1
七页,2,85,7.9,2.086,2.152,0.23,0.0,-1
tm,2,83,4.4,2.047,2.506,0.233,0.0,-1
开始,2,83,6.5,3.156,2.458,0.236,0.0,0
黄金,2,82,8.2,2.27,1.915,0.227,0.0,0
问题,2,81,8.1,1.22,1.673,0.222,0.0,0
动作,2,75,6.8,2.188,2.419,0.21,0.0,0
钝器,2,75,8.7,1.979,2.371,0.213,0.0,-1
芦苇,2,75,9.0,2.206,2.927,0.21,0.0,0
手冲,2,73,6.8,1.59,2.599,0.207,0.0,-1
你们,2,72,5.5,1.556,2.032,0.193,0.0,0
结束,2,72,8.3,1.218,1.735,0.205,0.0,0
知道,2,71,8.2,1.979,2.435,0.202,0.0,0
之战,2,70,5.6,2.189,1.303,0.193,0.0,-1
反手,2,68,6.0,1.54,1.291,0.193,0.0,-1
2倍,2,66,6.2,1.899,1.989,0.188,0.0,-1
替身,2,66,8.0,1.957,1.536,0.185,0.0,1
战斗,2,66,6.8,1.729,1.598,0.182,0.0,0
死亡,2,65,7.1,1.733,2.208,0.185,0.0,0
二倍,2,64,6.7,1.361,1.702,0.182,0.0,1
打出,2,64,4.7,2.009,1.942,0.179,0.0,0
up,2,64,4.9,2.513,1.699,0.179,0.0,1
厉害,2,63,8.4,2.796,1.573,0.165,0.0595238095238095,0
攻击,2,63,7.3,2.337,2.246,0.176,0.0,0
剑魂,2,62,7.0,2.039,2.661,0.176,0.0,-1
王炸,2,61,6.9,2.108,1.834,0.173,0.0,1
开启,2,60,6.2,2.952,2.066,0.168,0.0,-1
分钟,2,59,8.7,1.449,1.386,0.168,0.0,0
发动,2,58,6.0,2.469,1.961,0.162,0.0,0
这里,2,58,4.1,2.488,3.139,0.162,0.0,0
召唤,2,57,9.5,2.834,2.52,0.162,0.0,0
连招,2,57,6.9,1.487,2.303,0.162,0.0,1
科技,2,56,7.2,2.163,1.844,0.159,0.0,0
最强,2,55,7.3,2.649,2.25,0.153,0.0,-1
那个,2,54,6.3,2.206,3.312,0.151,0.0,0
鞤鞤,2,52,6.9,1.882,2.515,0.148,0.0,-1
最后,2,52,7.0,2.303,1.256,0.148,0.0,0
怎么,2,52,7.4,3.032,3.154,0.145,0.0,0
八神,2,51,6.1,1.889,1.984,0.145,0.0,-1
鸡光,2,51,4.7,1.792,1.619,0.145,0.0,-1
有人,2,49,4.1,1.891,2.63,0.134,0.0,0
已经,2,49,7.6,2.51,2.546,0.139,0.0,0
打架,2,48,6.4,1.21,2.254,0.125,0.0,0
突然,2,47,8.2,1.973,2.696,0.131,0.0,0
制作,2,47,7.7,1.308,1.609,0.128,0.0,0
螺旋,2,45,8.7,2.257,1.435,0.128,0.0,0
没人,2,45,4.3,1.282,1.449,0.128,0.0,0
硬币,2,44,8.2,1.63,2.157,0.125,0.0,1
终于,2,44,8.3,1.494,2.211,0.125,0.0,0
给我,2,43,4.5,2.368,1.95,0.119,0.0,-1
霍顿,2,43,9.6,2.205,2.528,0.119,0.0,1
一次,2,43,5.9,1.377,2.146,0.122,0.0,-1
两倍,2,42,6.9,1.735,1.743,0.119,0.0,1
这么,2,42,4.5,3.076,3.119,0.119,0.0,0
茸茸,2,41,8.4,1.391,1.609,0.116,0.0,-1
准备,2,41,9.2,2.684,1.789,0.114,0.0,0
奥义,2,39,8.2,2.144,2.079,0.111,0.0,-1
朋友,2,38,8.1,2.043,1.739,0.108,0.0,0
老师,2,38,4.9,2.042,2.505,0.108,0.0,0
回来,2,37,5.3,2.21,1.313,0.105,0.0,0
操作,2,37,7.9,2.012,2.138,0.105,0.0,0
封印,2,36,8.3,1.786,1.858,0.102,0.0,1
还是,2,36,4.6,2.731,3.068,0.102,0.0,0
神之,2,35,4.1,1.295,1.245,0.099,0.0,-1
觉哥,2,35,5.8,1.581,2.292,0.088,0.0119047619047619,-1
无敌,2,34,5.5,3.045,2.406,0.097,0.0,1
终极,2,34,7.7,2.197,2.991,0.097,0.0,0
鲲鲲,2,34,7.2,2.565,2.568,0.097,0.0,1
连对,2,34,5.9,2.138,1.906,0.097,0.0,-1
我们,2,33,4.6,2.254,2.861,0.088,0.0,0
天皇,2,32,4.2,1.887,2.29,0.085,0.0,0
疯狂,2,32,7.5,2.396,2.181,0.091,0.0,0
必杀,2,32,7.2,2.216,1.431,0.091,0.0,-1
连击,2,31,6.0,2.471,2.025,0.088,0.0,-1
三连,2,31,6.3,1.814,1.768,0.074,0.0,1
帮帮,2,31,7.1,1.438,2.684,0.0,0.0,1
一下,2,31,4.3,2.54,2.079,0.088,0.0,0
还有,2,30,4.5,2.441,2.841,0.085,0.0,0
裤裆,2,30,9.1,1.889,2.553,0.085,0.0,1
伤害,2,30,8.0,2.166,1.285,0.085,0.0,0
好像,2,29,6.5,2.548,2.679,0.082,0.0,0
个人,2,29,4.2,2.411,2.477,0.082,0.0,0
一张,2,28,5.0,2.015,1.842,0.08,0.0,-1
下来,2,27,4.1,1.482,1.56,0.074,0.0,0
摩擦,2,27,9.2,1.792,1.744,0.077,0.0,0
哥哥,2,27,4.6,1.955,1.871,0.06,0.0238095238095238,0
白金,2,27,7.6,2.043,1.25,0.077,0.0,-1
赌神,2,26,4.6,1.386,1.738,0.074,0.0,-1
发现,2,26,5.6,2.199,2.502,0.071,0.0,0
应该,2,26,8.1,2.65,1.73,0.074,0.0,0
爆炸,2,26,6.6,2.326,1.386,0.074,0.0,0
热血,2,25,8.1,1.904,1.561,0.071,0.0,0
时间,2,25,6.5,1.855,1.386,0.071,0.0,0
狒狒,2,25,8.6,1.748,1.874,0.071,0.0,1
瞬间,2,25,8.3,1.972,2.578,0.065,0.0,0
7页,2,25,6.2,2.025,2.087,0.065,0.0,-1
视频,2,25,9.4,2.171,2.726,0.068,0.0,1
成功,2,25,7.7,1.682,1.972,0.071,0.0,0
注意,2,24,9.3,1.906,1.899,0.068,0.0,0
埋伏,2,24,10.0,1.973,1.617,0.068,0.0,0
迅速,2,24,7.7,2.127,2.358,0.06,0.0,0
地狱,2,23,7.5,2.164,1.661,0.065,0.0,0
鬼畜,2,23,8.6,2.393,2.302,0.065,0.0,1
时代,2,23,7.6,2.516,1.777,0.062,0.0,0
打脸,2,22,6.3,1.772,1.946,0.06,0.0119047619047619,-1
绝杀,2,22,6.9,2.245,1.792,0.062,0.0,-1
进入,2,22,7.4,1.708,1.245,0.062,0.0,0
有点,2,22,4.6,2.352,2.327,0.062,0.0,0
这样,2,21,6.1,1.951,2.168,0.06,0.0,0
赢到,2,21,6.6,2.149,1.674,0.054,0.0,-1
东西,2,21,7.4,1.472,1.906,0.06,0.0,0
都是,2,21,4.4,1.73,2.467,0.06,0.0,-1
居然,2,21,8.7,1.792,2.177,0.06,0.0,0
自瞄,2,21,7.5,1.814,2.138,0.051,0.0,1
偷袭,2,21,9.8,1.461,1.494,0.057,0.0,1
被打,2,20,4.1,2.445,1.639,0.057,0.0,-1
两个,2,20,5.3,2.045,2.385,0.054,0.0,-1
反击,2,20,5.1,2.003,1.561,0.054,0.0,0
现场,2,20,5.3,2.659,1.386,0.057,0.0,0
全部,2,20,5.0,1.332,1.498,0.057,0.0,0
音量,2,20,7.7,1.331,2.045,0.043,0.0,-1
背后,2,20,6.9,2.26,1.704,0.054,0.0,0
老子,2,19,4.2,1.887,2.361,0.051,0.0,0
解说,2,19,7.0,2.342,2.144,0.048,0.0,0
那么,2,19,5.5,2.197,2.406,0.054,0.0,0
建议,2,19,10.5,1.427,2.26,0.054,0.0,0
表情,2,19,7.0,1.525,1.583,0.054,0.0,0
第一,2,19,5.1,2.095,1.899,0.054,0.0,0
魔鬼,2,19,6.2,1.332,1.642,0.054,0.0,0
蓝洞,2,19,9.1,1.471,1.483,0.048,0.0,1
22,2,19,4.3,1.367,1.699,0.023,0.0238095238095238,-1
妈妈,2,18,7.8,1.316,1.247,0.017,0.0595238095238095,0
无限,2,18,5.5,1.906,1.874,0.051,0.0,0
感觉,2,18,6.8,1.427,2.205,0.051,0.0,0
格挡,2,18,8.9,2.245,1.735,0.048,0.0119047619047619,-1
牌家,2,18,4.7,1.386,1.927,0.051,0.0,-1
能量,2,18,4.9,2.183,2.166,0.051,0.0,0
自己,2,18,7.8,2.686,2.278,0.045,0.0,0
血条,2,18,7.1,1.421,1.733,0.051,0.0,1
直接,2,18,8.3,2.164,2.582,0.051,0.0,0
弹夹,2,17,7.6,2.02,1.748,0.048,0.0,-1
不会,2,17,5.3,2.616,2.708,0.048,0.0,0
旋转,2,17,6.8,1.561,2.096,0.048,0.0,0
顺子,2,17,7.4,1.609,1.792,0.048,0.0,-1
喷气,2,17,7.1,1.332,1.793,0.048,0.0,-1
鼜儞,2,17,7.8,1.934,1.507,0.048,0.0,-1
也是,2,16,5.0,2.176,2.513,0.045,0.0,0
究极,2,16,8.7,1.609,1.96,0.045,0.0,1
反复,2,16,6.8,1.946,1.247,0.045,0.0,0
今天,2,16,5.7,1.386,2.513,0.045,0.0,0
看见,2,16,4.6,1.589,2.101,0.045,0.0,0
正在,2,16,6.1,1.567,1.895,0.045,0.0,0
一样,2,16,5.5,2.307,1.561,0.045,0.0,0
vs,2,16,4.3,2.098,2.441,0.045,0.0,-1
29,2,16,5.4,1.33,1.772,0.031,0.0,-1
反杀,2,15,5.1,2.043,1.386,0.04,0.0,-1
表示,2,15,7.4,1.58,2.095,0.043,0.0,0
能赢,2,15,4.8,1.488,1.255,0.043,0.0,-1
近战,2,15,7.4,1.561,2.243,0.043,0.0,-1
才是,2,15,4.6,1.802,1.507,0.043,0.0,0
永远,2,14,9.4,1.277,2.107,0.04,0.0,0
时候,2,14,7.9,1.215,2.485,0.04,0.0,0
锝帮,2,14,7.1,1.946,1.537,0.0,0.0,-1
射手,2,14,6.3,1.451,1.748,0.04,0.0,-1
鼜隬,2,14,7.7,1.699,1.699,0.04,0.0,-1
78,2,14,5.5,1.569,1.309,0.034,0.0,-1
最终,2,14,6.1,1.475,2.095,0.037,0.0,0
嘲讽,2,14,10.8,2.164,1.748,0.037,0.0,0
启动,2,14,6.0,1.696,1.277,0.04,0.0,0
效果,2,14,7.5,2.164,1.831,0.04,0.0,0
公鸡,2,13,5.0,1.228,1.386,0.034,0.0,0
进行,2,13,6.2,2.565,1.839,0.037,0.0,0
当年,2,13,6.4,1.475,1.631,0.037,0.0,0
98,2,13,6.4,1.906,1.386,0.028,0.0,-1
绝对,2,13,5.9,1.792,2.02,0.031,0.0,0
即将,2,13,9.1,2.254,2.098,0.037,0.0,0
格斗,2,13,7.2,1.804,1.359,0.037,0.0,-1
再看,2,13,4.8,1.332,1.221,0.037,0.0,-1
出去,2,13,5.3,1.413,1.778,0.037,0.0,0
屁股,2,13,9.5,1.792,1.228,0.037,0.0,0
一段,2,12,4.4,1.234,1.906,0.034,0.0,-1
字幕,2,12,6.5,1.979,1.768,0.034,0.0,1
路飞,2,12,4.6,1.386,1.748,0.034,0.0,1
在看,2,12,4.3,1.421,1.792,0.034,0.0,-1
觉醒,2,12,8.0,1.386,1.792,0.034,0.0,0
玩家,2,12,6.0,2.095,1.386,0.034,0.0,-1
鬕锝,2,12,7.0,1.673,1.352,0.0,0.0,-1
都没,2,12,4.1,2.398,1.907,0.034,0.0,-1
姿势,2,11,9.1,1.609,1.386,0.031,0.0,0
弟弟,2,11,4.7,2.197,1.792,0.031,0.0,0
恋人,2,11,7.0,1.475,1.33,0.031,0.0,-1
第二,2,11,6.0,1.561,1.609,0.031,0.0,0
意思,2,11,8.8,1.547,1.748,0.031,0.0,0
刚才,2,11,7.5,1.386,2.272,0.031,0.0,0
只是,2,11,4.9,1.906,2.398,0.031,0.0,0
终结,2,11,5.9,1.561,1.418,0.031,0.0,0
哪里,2,11,5.6,2.272,1.332,0.031,0.0,0
魔法,2,10,5.4,2.043,1.494,0.026,0.0,-1
必须,2,10,8.8,1.332,1.973,0.028,0.0,0
让我,2,10,4.8,1.946,1.887,0.028,0.0,-1
心疼,2,10,7.4,1.386,2.043,0.026,0.0,0
硥硥,2,10,8.0,1.55,2.025,0.028,0.0,-1
再次,2,10,5.8,1.609,1.834,0.028,0.0,0
二觉,2,10,5.0,1.677,1.386,0.028,0.0,-1
28,2,10,4.8,1.609,2.164,0.02,0.0,-1
是谁,2,10,4.2,1.609,1.677,0.028,0.0,-1
输出,2,10,5.9,1.581,1.792,0.028,0.0,0
掏出,2,10,7.2,1.906,1.696,0.028,0.0,0
鼜臡,2,9,7.8,1.55,1.332,0.026,0.0,-1
肯定,2,9,7.8,1.946,1.906,0.026,0.0,0
完美,2,9,4.8,1.609,1.906,0.026,0.0,0
肚子,2,9,7.7,1.321,1.581,0.026,0.0,0
他们,2,9,5.8,1.332,1.748,0.023,0.0,0
背景,2,9,8.8,2.043,1.332,0.026,0.0,0
防御,2,9,9.6,1.748,1.242,0.026,0.0,0
子弹,2,9,4.4,1.475,1.748,0.026,0.0,0
竟然,2,9,8.4,1.386,1.906,0.026,0.0,0
老板,2,9,6.0,1.332,1.332,0.026,0.0,0
释放,2,8,9.0,1.946,1.242,0.023,0.0,0
掉了,2,8,4.5,1.56,1.332,0.02,0.0,-1
看完,2,8,5.0,1.609,1.906,0.023,0.0,0
蛖蛖,2,8,7.8,1.561,1.667,0.023,0.0,-1
为啥,2,8,7.0,1.609,2.079,0.023,0.0,0
合成,2,8,6.3,1.386,1.494,0.023,0.0,0
切换,2,8,7.9,1.906,1.332,0.023,0.0,-1
鬕悳,2,8,6.7,1.906,1.494,0.023,0.0,-1
需要,2,8,7.6,1.906,1.906,0.02,0.0,0
鷌悳,2,8,7.4,1.386,1.494,0.023,0.0,-1
造成,2,8,7.9,1.733,1.733,0.023,0.0,0
卢本伟,3,3183,5.0,2.677,2.37,6.116,0.0119047619047619,1
老番茄,3,615,6.3,3.117,3.958,1.736,0.0,1
卢天使,3,434,4.7,1.808,2.909,1.224,0.0,1
pdd,3,376,4.6,2.669,3.478,1.034,0.1309523809523809,-1
蔡徐坤,3,299,7.1,3.395,4.244,0.795,0.0,1
马飞飞,3,280,6.1,2.869,3.032,0.784,0.0,-1
卢姥爷,3,261,4.9,3.621,4.04,0.736,0.0,1
处刑曲,3,191,7.8,2.498,2.675,0.531,0.0,1
你干嘛,3,151,6.1,1.414,2.019,0.415,0.0595238095238095,-1
名场面,3,137,7.2,1.768,1.581,0.375,0.0476190476190476,1
能天使,3,110,4.7,2.155,3.217,0.312,0.0,1
飞雷神,3,108,6.2,1.322,1.488,0.307,0.0,1
cxk,3,85,6.8,2.608,3.287,0.233,0.0,1
sks,3,81,6.7,2.678,3.284,0.23,0.0,-1
耳机党,3,66,8.8,1.386,2.495,0.188,0.0,1
进度条,3,63,8.6,1.581,2.499,0.179,0.0,1
封不觉,3,57,8.3,1.889,2.479,0.162,0.0,-1
棒棒糖,3,55,8.4,1.478,1.386,0.153,0.0,-1
象拔蚌,3,50,8.4,1.643,1.748,0.142,0.0,1
使用了,3,44,4.6,2.001,3.209,0.125,0.0,-1
出现了,3,43,5.6,2.079,2.079,0.122,0.0,-1
平底锅,3,43,9.2,2.32,2.303,0.122,0.0,1
的技能,3,42,4.0,2.145,1.889,0.119,0.0,-1
乔碧萝,3,40,8.6,1.673,2.164,0.114,0.0,1
没开挂,3,36,4.1,2.558,1.561,0.094,0.0,-1
全明星,3,35,6.0,2.21,2.007,0.099,0.0,1
是牌叔,3,33,4.2,2.047,1.632,0.094,0.0,-1
送命题,3,33,8.7,1.33,1.561,0.094,0.0,-1
up主,3,33,7.2,1.889,2.644,0.094,0.0,1
二倍速,3,29,7.0,1.494,2.283,0.082,0.0,1
为什么,3,29,6.9,1.386,2.583,0.082,0.0,0
是拳皇,3,27,4.7,1.67,1.701,0.077,0.0,-1
的声音,3,25,5.0,1.707,1.609,0.071,0.0,-1
是什么,3,24,4.7,2.106,1.532,0.062,0.0,-1
开启了,3,24,5.0,1.971,2.648,0.068,0.0,-1
卢老爷,3,23,4.9,1.946,2.428,0.065,0.0,1
2倍速,3,23,6.4,1.609,2.224,0.065,0.0,-1
不知道,3,23,5.5,1.748,1.81,0.065,0.0,-1
卢卡尔,3,22,5.0,2.025,1.475,0.062,0.0,-1
鸡光炮,3,22,5.8,1.609,1.242,0.062,0.0,-1
菜虚鲲,3,22,8.4,1.946,2.593,0.062,0.0,1
打篮球,3,21,5.1,2.166,1.906,0.06,0.0,1
是真的,3,20,4.8,2.771,2.26,0.057,0.0,-1
ver,3,19,5.2,1.381,1.523,0.054,0.0,-1
iao,3,18,5.9,1.532,2.079,0.043,0.0,-1
常长老,3,18,6.8,1.471,1.864,0.048,0.0,-1
八神庵,3,18,8.8,1.332,1.386,0.051,0.0,-1
的那个,3,17,4.1,2.67,2.639,0.048,0.0,-1
300,3,17,4.2,1.386,1.242,0.02,0.0,-1
打出了,3,17,4.6,1.927,2.069,0.045,0.0,-1
斗地主,3,17,8.3,2.254,1.581,0.048,0.0,1
拔刀斩,3,17,8.7,1.631,1.332,0.048,0.0,-1
不行了,3,17,5.2,1.321,1.332,0.045,0.0,-1
00万,3,16,5.5,1.581,1.748,0.04,0.0,-1
是艾希,3,16,4.4,1.605,1.498,0.045,0.0,-1
最后一,3,15,5.2,1.609,2.246,0.043,0.0,-1
的招式,3,15,5.0,1.543,1.475,0.043,0.0,-1
的ma,3,14,4.0,1.352,1.301,0.04,0.0,-1
应该是,3,14,5.8,2.02,2.398,0.04,0.0,-1
是牌哥,3,13,4.3,1.519,1.264,0.037,0.0,-1
开始了,3,13,4.0,1.581,1.386,0.037,0.0,-1
扑克牌,3,10,4.3,1.946,1.609,0.026,0.0,-1
那个是,3,10,4.8,1.311,2.043,0.028,0.0,-1
赛尔号,3,10,9.5,1.733,1.215,0.026,0.0,1
两倍速,3,10,6.4,1.332,2.025,0.028,0.0,1
这句话,3,9,6.3,1.213,1.386,0.026,0.0,-1
mau,3,8,5.3,1.733,1.733,0.014,0.0,-1
么么哒,3,8,4.6,1.561,1.609,0.023,0.0,1
ang,3,8,4.1,1.733,1.386,0.02,0.0,-1
的时候,3,8,4.7,2.079,1.792,0.023,0.0,-1
max,3,8,6.0,1.667,1.386,0.023,0.0,-1
卢来神掌,4,137,4.9,1.386,1.946,0.389,0.0,1
骗吃骗喝,4,131,7.9,2.164,1.667,0.366,0.0119047619047619,1
过载模式,4,125,7.2,1.451,1.748,0.352,0.0,-1
卢来佛祖,4,116,5.0,1.55,3.193,0.33,0.0,1
jojo,4,84,6.6,2.389,2.127,0.233,0.0119047619047619,1
疯魔扑克,4,49,8.5,1.277,2.095,0.136,0.0,-1
单走一个,4,42,7.1,1.609,1.273,0.119,0.0,-1
17张牌,4,42,6.3,1.302,1.396,0.114,0.0,-1
高级弹幕,4,31,7.2,1.906,2.009,0.088,0.0,1
最强战力,4,19,7.5,1.517,1.609,0.054,0.0,-1
是dnf,4,9,5.2,1.386,1.561,0.026,0.0,-1
奥斯瓦尔德,5,88,7.5,1.941,2.391,0.25,0.0,-1
faker,5,20,6.1,1.906,2.098,0.057,0.0,-1
牌叔的技能,5,16,6.3,1.28,1.332,0.045,0.0,-1
的点点滴滴,5,16,4.6,1.537,1.767,0.037,0.0238095238095238,-1
害怕,2,127,4.4,2.069,1.844,0.834,1.0,0
恐怖,2,45,5.5,2.038,1.494,0.31,0.0,0
弹幕,2,31,5.5,2.197,1.392,0.207,0.25,1
星爷,2,28,5.9,1.677,2.166,0.186,0.25,-1
吓人,2,23,4.3,1.514,1.427,0.159,0.0,0
什么,2,17,6.0,2.064,2.133,0.117,0.0,0
电影,2,14,6.4,1.471,2.272,0.097,0.0,0
真的,2,13,4.6,1.748,1.906,0.09,0.0,0
这个,2,13,4.6,1.667,2.485,0.09,0.0,0
原版,2,12,6.3,1.28,1.768,0.076,0.0,1
还是,2,9,4.0,1.215,1.215,0.062,0.0,0
音乐,2,8,5.3,1.255,1.386,0.055,0.0,0
up,2,8,5.9,1.386,1.475,0.055,0.0,1
bgm,3,8,6.3,1.242,1.792,0.055,0.0,1
送出,2,343,4.1,3.927,2.552,2.227,0.0,1
好听,2,213,4.4,3.394,2.237,1.305,1.0,0
10,2,56,4.7,1.792,1.721,0.357,0.0,-1
川普,2,53,4.3,2.885,3.415,0.344,0.0,1
00,2,53,4.3,1.388,1.914,0.208,0.75,-1
玉米,2,50,6.3,2.022,1.808,0.325,0.0,0
两倍,2,45,5.2,1.906,1.882,0.292,0.0,1
倍速,2,43,5.5,1.475,2.822,0.279,0.0,1
卡妹,2,38,6.0,1.885,2.515,0.247,0.0,-1
鬼畜,2,37,6.0,2.604,2.624,0.234,0.0,1
弹幕,2,37,5.5,2.579,2.438,0.24,0.0,1
原唱,2,34,4.8,1.489,1.88,0.221,0.0,1
没有,2,34,4.5,2.133,2.176,0.214,0.0,0
总统,2,28,6.7,2.6,2.264,0.182,0.0,0
2倍,2,28,4.8,1.609,2.228,0.182,0.0,-1
不错,2,27,5.5,2.385,1.55,0.162,0.25,0
什么,2,26,5.8,1.817,2.612,0.169,0.0,0
核弹,2,25,5.7,1.922,1.561,0.162,0.0,-1
中国,2,24,4.0,1.639,2.398,0.149,0.0,0
古巴,2,23,4.8,2.272,2.434,0.136,0.0,0
油管,2,22,6.9,1.841,1.925,0.136,0.0,-1
就是,2,22,4.2,1.908,2.508,0.136,0.0,0
怎么,2,18,6.1,2.146,2.813,0.117,0.0,0
口型,2,17,5.9,1.561,1.987,0.104,0.0,1
因为,2,17,5.7,1.418,1.395,0.11,0.0,0
原版,2,16,5.8,1.661,2.095,0.104,0.0,1
有点,2,15,4.5,1.494,1.229,0.097,0.0,0
转音,2,13,5.4,1.973,1.475,0.084,0.0,-1
字幕,2,13,5.8,1.748,1.946,0.084,0.0,1
视频,2,12,7.6,1.661,2.043,0.078,0.0,1
搬运,2,12,7.8,1.475,1.581,0.078,0.0,0
感觉,2,11,4.1,1.494,1.667,0.071,0.0,0
洗脑,2,11,7.8,1.561,1.242,0.071,0.0,1
可以,2,11,6.7,1.889,1.733,0.071,0.0,0
大佬,2,10,5.4,1.386,1.332,0.058,0.125,1
已经,2,10,6.0,1.228,1.359,0.065,0.0,0
时候,2,9,7.6,1.465,2.197,0.058,0.0,0
歌手,2,8,4.4,1.733,1.386,0.052,0.0,0
知道,2,8,6.4,1.494,1.906,0.052,0.0,0
赠送,2,8,4.3,1.946,1.667,0.045,0.0,0
fbi,3,199,4.2,1.946,2.464,1.292,0.0,-1
奥巴马,3,121,5.3,1.728,1.968,0.773,0.0,1
特朗普,3,84,5.1,2.87,2.97,0.545,0.0,1
川建国,3,47,5.3,1.748,1.236,0.305,0.0,1
小提琴,3,25,6.3,2.342,2.659,0.162,0.0,0
送出十,3,24,4.0,2.358,1.501,0.156,0.0,-1
100,3,21,4.4,1.873,1.43,0.136,0.0,-1
000,3,20,4.4,1.326,1.39,0.071,0.125,-1
you,3,18,5.8,1.386,1.28,0.11,0.0,-1
两倍速,3,18,5.4,1.609,2.476,0.117,0.0,1
up主,3,14,5.8,1.561,2.164,0.091,0.0,1
送出一个,4,44,4.1,3.134,3.253,0.286,0.0,-1
送出了一,4,20,4.0,2.692,1.259,0.13,0.0,-1
送出10,4,15,4.2,2.246,1.679,0.097,0.0,-1
送出十个,4,14,4.3,2.206,2.205,0.091,0.0,-1
川建国同志,5,28,5.4,1.386,2.395,0.182,0.0,1
送出了一个,5,13,4.3,2.311,2.21,0.084,0.0,-1
牛逼,2,88,4.8,1.542,1.226,0.262,1.0,1
雷军,2,49,5.3,1.667,2.095,0.188,0.0,1
宝哥,2,45,4.4,2.115,2.823,0.162,0.1,-1
雷总,2,32,5.1,1.946,1.792,0.123,0.0,1
卧槽,2,29,6.4,1.277,2.146,0.104,0.1,1
老吊,2,22,5.8,1.834,2.458,0.085,0.0,1
保安,2,18,6.3,1.792,1.909,0.069,0.0,0
春晚,2,17,6.7,1.864,1.82,0.065,0.0,1
就是,2,15,4.5,1.909,1.39,0.058,0.0,0
班长,2,9,5.9,1.523,1.332,0.035,0.0,0
大马猴,3,31,4.9,1.946,1.486,0.119,0.0,1
尾巴,2,16,5.2,1.471,2.069,0.333,0.0,0
笑死,2,76,5.1,1.846,1.229,1.0,0.0,1
耳机,2,66,4.0,2.025,2.012,0.842,0.0,1
喇叭,2,42,6.1,1.519,1.909,0.553,0.0,0
唢呐,2,36,6.2,1.563,1.834,0.474,0.0,1
宁王,2,34,6.2,1.386,1.589,0.447,0.0,-1
ig,2,28,5.6,1.386,2.305,0.368,0.0,-1
怎么,2,24,4.4,1.359,1.583,0.263,0.0,0
泪目,2,248,4.8,2.095,1.517,1.038,0.0,1
警告,2,125,5.6,1.733,1.748,0.521,0.0769230769230769,0
马云,2,98,5.3,3.086,3.265,0.399,0.0,1
儿子,2,72,5.3,2.279,1.476,0.294,0.0,0
花呗,2,72,5.9,2.568,2.5,0.303,0.0,1
牛逼,2,68,5.7,2.135,1.3,0.231,1.0,1
拿走,2,61,5.6,2.12,1.451,0.239,0.0769230769230769,0
什么,2,51,5.9,2.554,3.06,0.206,0.0,0
厉害,2,49,6.5,1.73,1.217,0.185,0.3846153846153846,0
福报,2,43,6.2,1.657,1.66,0.181,0.0,-1
优秀,2,41,4.9,1.907,2.043,0.168,0.0769230769230769,0
硬币,2,41,6.2,1.324,1.866,0.172,0.0,1
可以,2,37,6.0,2.465,2.538,0.13,0.4615384615384615,0
真实,2,35,5.4,1.792,1.465,0.147,0.0,0
up,2,33,6.0,1.792,1.66,0.139,0.0,1
