AGE,GENDER,MARITAL_STATUS,CUSTOMER_CLASS,LINE_TENURE,SUBPLAN,SUBPLAN_PREVIOUS,NUM_TEL,NUM_ACT_TEL,PAY_METD,PAY_METD_PREV,CUSTOMER_TYPE
36,F,M,3,1082,2102,2105,4,2,cs,cs,2G
22,M,S,3,1520,2242,2103,1,1,cs,cs,2G
27,M,S,3,1794,2102,2101,2,1,cs,cs,2G
44,F,M,7,2013,2209,2161,4,3,cs,cs,2G
29,M,S,3,1864,2105,2105,2,2,cs,cs,2G
48,M,M,3,1579,2101,2101,3,2,cs,cs,2G
40,M,S,9,2219,2156,2156,109,51,cs,cs,3G
53,M,M,3,1760,2101,2101,2,1,cs,cs,2G
46,M,M,3,1740,2107,2105,5,4,co,co,2G
36,F,S,5,240,2117,2117,3,3,cs,cs,2G
26,F,M,3,641,2135,2135,2,2,cs,cs,2G
37,F,M,3,1553,2135,2114,3,3,cs,cs,2G
39,M,S,3,2951,2135,2107,1,1,cs,dd,2G
28,M,S,3,1005,2102,2107,1,1,cs,cs,2G
55,M,M,3,2506,2101,2101,3,2,cs,cs,2G
51,M,M,3,953,2114,2119,4,1,cs,cs,2G
47,M,M,3,1013,2105,2105,4,3,cs,cs,2G
56,F,M,3,1584,2242,2101,2,2,cs,cs,2G
29,F,M,3,1934,2242,2107,2,1,dd,cs,3G
41,F,M,3,1330,2242,2101,5,3,cs,cg,2G
31,M,S,3,1798,2242,2102,2,1,cs,cs,2G
25,M,S,3,577,2135,2135,2,2,cs,cs,3G
46,M,M,3,2402,2101,2101,3,3,cg,cs,3G
37.411584,M,S,3,2008,2102,2105,2,1,co,cg,2G
24,M,S,3,2772,2242,2209,1,1,cs,cs,2G
34,M,M,3,1783,2248,2120,2,2,cs,cs,2G
37.411584,M,S,7,786,2166,2135,5,2,cg,cs,2G
28,M,S,3,1055,2107,2107,3,2,cs,cs,3G
47,F,M,3,1081,2105,2105,2,1,cs,cg,2G
24,M,S,3,638,2206,2101,3,2,cs,cs,2G
42,M,M,3,866,2241,2101,2,1,cs,cs,2G
73,M,M,3,1560,2115,4102,1,1,cs,cs,2G
73,M,M,3,1554,2114,4101,1,1,cs,cs,2G
31,F,S,3,2265,2114,2101,4,3,cg,cs,2G
41,F,M,3,678,2242,2101,5,3,cs,cs,2G
44,M,M,3,770,2242,2241,1,1,cx,cx,2G
54,F,M,3,1703,2101,2103,1,1,cs,cs,2G
55,M,M,5,1774,2105,2105,4,3,dd,cs,2G
27,M,S,3,627,2206,2206,1,1,cs,cs,2G
29,F,S,3,584,2206,2107,1,1,cs,cs,3G
46,M,S,3,782,2135,2135,5,2,cs,cs,2G
31,M,M,3,1433,2248,2102,1,1,cs,cs,2G
37.411584,F,S,9,2190,2212,2166,2637,649,cs,cs,3G
37.411584,F,S,7,1817,2156,2166,3,1,co,cs,2G
42,F,S,3,2337,2242,2135,2,1,cs,cs,2G
39,M,S,6,317,2135,2102,1,1,cs,cs,2G
40,M,M,3,1809,2119,2105,2,2,cg,cs,2G
44,M,M,3,842,2206,2134,1,1,cs,cs,2G
47,M,S,3,1711,2136,2102,3,1,cs,cs,2G
55,M,M,3,2770,2101,2102,1,1,cs,cs,2G
51,F,M,3,1872,2242,2102,2,1,cs,cs,2G
29,M,S,7,1062,2166,2107,5,2,cs,cs,3G
41,F,M,3,374,2242,2242,3,2,cs,cs,2G
28,M,S,3,1440,2114,2101,2,1,cs,cs,2G
18,M,S,6,874,2101,2103,1,1,cs,cs,2G
41,F,S,3,1108,2101,2101,1,1,cs,cs,2G
33,M,S,3,1489,2119,2105,3,1,cs,cs,2G
48,F,M,3,1954,2206,2101,2,2,cs,dd,2G
31,M,S,3,2937,2241,2102,1,1,cs,cs,2G
34,M,M,3,1493,2248,2105,2,2,co,co,3G
29,M,S,3,1807,2248,2102,4,3,dd,cs,2G
29,F,M,3,1678,2105,2105,5,4,cs,cs,2G
25,M,S,3,1451,2101,2101,1,1,cs,cs,3G
48,M,M,3,678,2241,2102,1,1,cs,cs,2G
21,M,S,3,1597,2107,2103,1,1,cs,cs,2G
26,M,S,3,1571,2242,2101,2,2,cs,cs,2G
35,F,M,3,1340,2206,2101,2,1,cs,cs,3G
42,F,M,3,779,2101,2101,2,1,cs,cs,2G
52,F,M,3,1543,2252,2114,1,1,cs,cs,2G
27,M,S,3,1718,2242,2166,2,1,cs,cs,2G
32,F,S,3,632,2101,2101,1,1,cs,cs,2G
43,M,M,7,1418,2165,2165,3,2,co,co,2G
70,F,S,3,336,2242,2242,1,1,cs,cs,2G
37,F,S,3,897,2243,2242,2,1,cs,cs,3G
30,F,S,3, ,2119,2119,2,2,cs,cs,2G
33,F,S,3,2602,2101,2101,1,1,co,cs,2G
36,M,M,5,1255,2105,2105,3,2,cs,cs,2G
53,F,M,3,1949,2105,2105,2,2,cs,cs,2G
59,F,M,3,1726,2103,2103,1,1,cs,cs,2G
27,F,S,3,1788,2241,2101,2,1,cs,cs,2G
48,M,M,3,2227,2102,2104,2,2,cs,cs,2G
47,F,M,3,1654,2135,2101,3,2,cs,cs,2G
42,M,M,3,2009,2107,2101,2,1,dd,dd,2G
30,M,S,7,329,2208,2208,1,1,cs,cs,2G
58,M,S,3,3134,2101,2101,2,2,dd,dd,2G
46,F,M,3,903,2105,2105,4,3,cs,cs,2G
26,F,S,7,2395,2156,2166,1,1,cs,cs,3G
53,M,M,3,1559,2107,2114,3,3,cs,cs,2G
26,F,S,3,1936,2101,2101,3,2,cs,cs,3G
50,M,S,3,2014,2105,2105,2,2,dd,dd,2G
38,M,M,7,2266,2212,2101,2,2,cs,cs,2G
24,M,S,3,879,NA,2101,1,1,cs,cs,2G
38,M,M,3,1509,2102,2102,2,1,cs,cs,2G
33,M,M,3,289,2243,2243,3,1,cs,cs,2G
48,M,M,3,1833,2101,2101,3,2,cs,cs,2G
28,M,M,3,189,2242,2242,4,3,cs,cs,2G
53,F,S,7,2071,2154,2154,2,2,dd,dd,2G
43,M,S,3,610,2102,2102,4,3,cs,co,2G
27,F,S,3,2783,2108,2101,1,1,cs,cs,2G
37,M,M,3,185,2242,2242,1,1,cs,cs,2G
49,M,M,3,757,2242,2135,3,3,cs,cs,2G
19,M,S,4,344,2242,2242,1,1,cs,cs,2G
36,M,S,7,3032,2161,2101,1,1,cg,cs,2G
29,F,S,3,413,2242,2242,1,1,cs,cs,2G
39,F,M,3,409,2102,2101,3,3,co,co,2G
51,M,M,3,771,2105,2105,3,2,cs,cs,2G
24,F,S,3,401,2241,2241,2,2,cs,cs,2G
55,M,M,7,1784,2166,2166,2,1,dd,cs,2G
27,F,S,3,1746,2101,2101,3,3,cs,cs,2G
26,M,S,3,1646,2105,2105,3,3,cs,cs,2G
34,M,M,3,206,2241,2241,4,1,cs,cs,2G
43,M,M,3,2996,2102,2101,1,1,cs,cs,2G
33,M,M,3,1193,2241,2135,3,1,cs,cs,2G
17,M,S,4,640,2206,2135,1,1,cs,cs,2G
28,M,S,3,2618,2102,2101,3,2,co,dd,2G
48,M,M,7,2846,2171,2166,3,3,dd,dd,2G
33,M,M,3,593,2206,2206,1,1,cs,cs,2G
41,M,M,3,896,2101,2101,2,2,cs,cs,2G
47,F,M,3,790,2242,2101,1,1,cs,cs,3G
